암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz,상도하늘애한의원,93,한의원,110000,서울,110008,동작구,상도동,07033,"서울특별시 동작구 상도로 346, 우일빌딩 2층 (상도동)",02-823-1075,,2022-05-18,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.9520772,37.4976204
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz,상도한의원,93,한의원,110000,서울,110008,동작구,상도1동,06919,"서울특별시 동작구 양녕로 269-1, 1층 (상도1동)",02-815-3639,,2015-06-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9487975,37.5040343
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,상봉경희한의원,93,한의원,110000,서울,110019,중랑구,상봉동,02138,"서울특별시 중랑구 면목로 459, 1층 (상봉동)",02-437-8002,,2009-03-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0861689,37.592963
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjODEjJDEjJDYjJDgz,상봉그린한의원,93,한의원,110000,서울,110019,중랑구,상봉동,02137,"서울특별시 중랑구 면목로91길 6, 남양빌딩 2층 (상봉동)",02-434-9681,,2020-07-15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0855645,37.5946396
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz,상상한의원,93,한의원,110000,서울,110018,송파구,가락동,05698,"서울특별시 송파구 송파대로 345, 1A동 2층 2023~2025호 (가락동, 헬리오시티)",02-3402-3312,,2022-03-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1072604,37.4976183
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,상생의터한의원,93,한의원,110000,서울,110018,송파구,마천동,05737,"서울특별시 송파구 마천로 240, 301호 (마천동)",02-430-7575,,2005-06-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1440529,37.4995396
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjODEjJDEjJDIjJDgz,상생한의원,93,한의원,110000,서울,110004,관악구,봉천동,08747,"서울특별시 관악구 은천로 110, 302호 (봉천동, 더블유에스타워)",02-886-2900,,2014-05-15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9473969,37.4866708
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz,상아한의원,93,한의원,110000,서울,110003,강서구,마곡동,07599,"서울특별시 강서구 마곡중앙5로 81, 에스비타운 3층 301호 (마곡동)",02-2661-8878,,2015-03-17,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.8185936,37.567121
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDAjJDgz,상암동청심연한의원,93,한의원,110000,서울,110009,마포구,상암동,03925,"서울특별시 마포구 월드컵북로 402, 2층 216,217호 (상암동, 케이지아이티센터)",02-6393-5337,,2016-12-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8889677,37.5802099
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxNzAyIzExIyQxIyQzIyQ5MiQyNjE4MzIjNjEjJDEjJDQjJDgz,상왕십리경희한의원,93,한의원,110000,서울,110011,성동구,도선동,04707,"서울특별시 성동구 왕십리로 360, 상왕십리경희한의원 1,2층 (도선동)",02-6952-7507,,2017-04-04,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0304683,37.5641645
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQyIyQ1IyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz,상월한의원,93,한의원,110000,서울,110004,관악구,봉천동,08797,"서울특별시 관악구 인헌6길 21, (봉천동)",884-7533,,2001-05-23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9655388,37.4739354
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQyNjEwMDIjNjEjJDEjJDAjJDgz,상현한의원,93,한의원,110000,서울,110020,양천구,신정동,07937,"서울특별시 양천구 목동로 223, 2층 (신정동)",02-2607-7510,,2005-06-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8637386,37.5283302
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,새날한의원,93,한의원,110000,서울,110005,구로구,구로동,08311,"서울특별시 구로구 구로동로26길 5, 2층 (구로동)",02-851-7986,,1991-08-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8844947,37.4906016
JDQ4MTg4MSM1MSMkMSMkOCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ5MiQzNjEwMDIjNTEjJDEjJDYjJDgz,새늘한의원,93,한의원,110000,서울,110018,송파구,문정동,05836,"서울특별시 송파구 법원로 127, 문정대명벨리온 1층 113, 114호 (문정동)",02-400-3827,,2024-11-01,3,0,0,0,0,0,0,0,0,3,0,0,0,0,127.1187595,37.4862938
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,새동남한의원,93,한의원,110000,서울,110001,강남구,논현동,06118,"서울특별시 강남구 봉은사로7길 38, 2층 (논현동)",02-548-7533,,1999-07-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0272417,37.5080826
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ5OSQyNjE0ODEjNjEjJDEjJDAjJDgz,새들한의원,93,한의원,110000,서울,110004,관악구,봉천동,08830,"서울특별시 관악구 쑥고개로 58, 1,2층 (봉천동)",02-879-2121,,2001-03-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9428859,37.4795099
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,새라한의원,93,한의원,110000,서울,110003,강서구,마곡동,07599,"서울특별시 강서구 방화대로 294, 4층 404호 (마곡동, 마곡더블유타워)",02-2665-7400,,2016-06-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8170516,37.5669962
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,새로온한의원,93,한의원,110000,서울,110015,은평구,진관동,03300,"서울특별시 은평구 진관3로 11, 2층 203, 204호 (진관동, 은평뉴타운 힐데스하임)",02-6956-1057,,2022-08-12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.918268,37.639463
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQxIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,새로한의원,93,한의원,110000,서울,110010,서대문구,남가좌동,03689,"서울특별시 서대문구 거북골로 100, 상가동 지3층 제1호 (남가좌동, 래미안 루센티아)",02-6956-3215,,2024-07-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9174906,37.5760198
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,새문한의원,93,한의원,110000,서울,110009,마포구,서교동,04044,"서울특별시 마포구 양화로 68, 3층 (서교동)",02-332-5355,,2017-03-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9160844,37.5507578
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNTEjJDEjJDIjJDgz,새벽한의원,93,한의원,110000,서울,110015,은평구,응암동,03466,"서울특별시 은평구 응암로22길 1, 2층 (응암동)",-,,2019-12-23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.91845,37.5940011
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ3MiQyNjE0ODEjNjEjJDEjJDgjJDgz,새봄한의원,93,한의원,110000,서울,110013,영등포구,영등포동7가,07246,"서울특별시 영등포구 국회대로54길 10, 211,214호 (영등포동7가, 아크로타워 스퀘어)",02-6959-3313,,2021-05-20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.9074457,37.5238292
JDQ4MTg4MSM1MSMkMSMkOCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,새비채한의원,93,한의원,110000,서울,110018,송파구,문정동,05854,"서울특별시 송파구 법원로 114, 엠스테이트 E동 B161호 (문정동)",02-6952-9773,,2022-05-31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1206993,37.4857987
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQ1IyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,새사랑한의원,93,한의원,110000,서울,110021,서초구,서초동,06634,"서울특별시 서초구 서초대로52길 7, 2층 (서초동)",02-582-7579,http://www.new-love.co.kr/,2006-02-28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.0147073,37.493501
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQwMyQzNjE0ODEjODEjJDEjJDIjJDgz,새상한의원,93,한의원,110000,서울,110001,강남구,논현동,06054,"서울특별시 강남구 도산대로50길 12, 논현기흥빌딩 2층 (논현동)",02-542-0071,,2020-04-24,2,0,0,0,0,0,0,0,0,1,0,0,1,0,127.0373212,37.5216243
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz,새생명한의원,93,한의원,110000,서울,110016,종로구,충신동,03099,"서울특별시 종로구 율곡로19길 14, (충신동)",02-747-1800,,1994-09-30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0057959,37.5759862
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjNTEjJDEjJDIjJDgz,새생명한의원,93,한의원,110000,서울,110010,서대문구,홍은동,03605,"서울특별시 서대문구 홍은중앙로 94, 2층 (홍은동)",02-395-6200,,2003-02-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9479463,37.5991364
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,새생명한의원,93,한의원,110000,서울,110012,성북구,길음동,02725,"서울특별시 성북구 길음로 2, 2층 (길음동)",02-914-7510,www.new8life.com,2005-06-20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0246817,37.6043599
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQ1IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,새시대한의원,93,한의원,110000,서울,110001,강남구,논현동,06114,"서울특별시 강남구 강남대로128길 20, 203호 (논현동, 영동프라자 203호)",548-1999,,2005-12-07,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0238235,37.5099924
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjODEjJDEjJDIjJDgz,새힘한의원,93,한의원,110000,서울,110012,성북구,종암동,02797,"서울특별시 성북구 종암로22길 12-8, 1층 (종암동)",02-3292-1075,,2020-01-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0349857,37.5995688
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ5OSQzNjEyMjIjNjEjJDEjJDAjJDgz,생경희한의원,93,한의원,110000,서울,110004,관악구,봉천동,08793,"서울특별시 관악구 남부순환로 1944, 2층 (봉천동, 선우빌딩)",02-875-3337,,2001-12-14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9648568,37.4763
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,생기찬한의원,93,한의원,110000,서울,110017,중구,태평로2가,04515,"서울특별시 중구 덕수궁길 7, 오천회관빌딩 5층 (태평로2가)",02-3789-8765,,2018-04-05,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.9763591,37.5647325
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ5OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,생기한의원,93,한의원,110000,서울,110021,서초구,서초동,06615,"서울특별시 서초구 서초대로77길 3, 14층 1405호 (서초동, 아라타워)",02-537-1075,http://www.saengki.com/main.php,2011-06-01,2,0,0,0,0,0,0,0,0,1,0,0,1,0,127.0264971,37.4980499
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,생기한의원,93,한의원,110000,서울,110022,노원구,상계동,01695,"서울특별시 노원구 노해로81길 5-6, 노원스퀘어 4층 (상계동)",02-931-4071,,2014-09-22,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.062477,37.6552061
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,생기한의원,93,한의원,110000,서울,110018,송파구,잠실동,05555,"서울특별시 송파구 석촌호수로 61, 트리지움 404호 (잠실동)",02-424-2378,,2016-04-29,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.0861952,37.5107806
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,생기한의원,93,한의원,110000,서울,110005,구로구,신도림동,08208,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 304,305호 (신도림동)",02-3439-8575,,2015-06-25,2,0,0,0,0,0,0,0,0,1,0,0,1,0,126.8877039,37.5095178
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQxIyQ4OSQzNjEwMDIjNTEjJDEjJDYjJDgz,생기한의원,93,한의원,110000,서울,110009,마포구,도화동,04168,"서울특별시 마포구 마포대로 68, 5층 506호 (도화동, 마포아크로타워)",02-714-1005,,2016-06-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.94898,37.5413405
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQzIyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,생록한의원,93,한의원,110000,서울,110015,은평구,신사동,03449,"서울특별시 은평구 은평로 68, 2층 (신사동)",02-376-1275,,2009-07-30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9153175,37.5987715
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,생명나무가꾸는사랑의한의원,93,한의원,110000,서울,110001,강남구,도곡동,06268,"서울특별시 강남구 남부순환로363길 17, 2층 (도곡동)",02-2057-1106,http://www.msps75.com/,2016-11-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.037778,37.4863718
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQxMyQzNjEwMDIjODEjJDEjJDYjJDgz,생명나무한의원,93,한의원,110000,서울,110024,강북구,미아동,01205,"서울특별시 강북구 도봉로 79, 1층 (미아동)",02-980-4411,,1992-02-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0295419,37.6163066
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,생명나무한의원,93,한의원,110000,서울,110013,영등포구,당산동6가,07223,"서울특별시 영등포구 양평로 16, 당산동 대정프라자 401호 (당산동6가)",02-2672-1075,http://www.bimanclinic.net,2003-04-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9045068,37.5328795
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz,생명나무한의원,93,한의원,110000,서울,110020,양천구,신정동,08011,"서울특별시 양천구 목동서로 285, (신정동, 황금프라자)",2645-7515,,2003-05-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8691433,37.5218487
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNjEjJDEjJDAjJDgz,생명나무한의원,93,한의원,110000,서울,110021,서초구,우면동,06767,"서울특별시 서초구 중앙로 582, 4층 (우면동, 서초타워)",02-3461-7506,,2014-06-16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.015332,37.4571487
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,생명마루한의원,93,한의원,110000,서울,110004,관악구,신림동,08858,"서울특별시 관악구 난곡로 181, (신림동)",830-8275,http://www.lifemaru.co.kr/index_main.php?page=html&br_cd=13&mc=0103,2003-05-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.919614,37.4713051
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNDEjJDEjJDQjJDgz,생명마루한의원,93,한의원,110000,서울,110011,성동구,금호동3가,04724,"서울특별시 성동구 동호로 102, 상가동 108, 109호 (금호동3가, 두산아파트)",02-2231-1475,,2011-05-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0164321,37.5488915
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,생명사랑한의원,93,한의원,110000,서울,110003,강서구,방화동,07608,"서울특별시 강서구 초원로 53, 1층 (방화동)",02-761-0045,,2025-03-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8112875,37.567943
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz,생명수한의원,93,한의원,110000,서울,110001,강남구,일원동,06343,"서울특별시 강남구 일원로3길 12, 1층 (일원동)",02-459-3275,,2003-04-23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0816898,37.4912736
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz,생생한의원,93,한의원,110000,서울,110005,구로구,구로동,08391,"서울특별시 구로구 시흥대로 557, 2층 (구로동)",02-838-0333,,2025-02-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9010632,37.4829989
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDYjJDgz,생일체질한의원,93,한의원,110000,서울,110004,관악구,신림동,08762,"서울특별시 관악구 조원로 134, (신림동)",02-865-7533,,1999-06-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9172529,37.4852888
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,생활건강한의원,93,한의원,110000,서울,110021,서초구,서초동,06614,"서울특별시 서초구 서초대로77길 24, 강남 지웰타워2 6층 (서초동)",02-3477-9924,,2009-05-13,3,0,0,0,0,0,0,0,0,2,0,0,1,0,127.0260094,37.5000183
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ3MiQ0NjE0ODEjODEjJDEjJDYjJDgz,샬롬한의원,93,한의원,110000,서울,110019,중랑구,면목동,02162,"서울특별시 중랑구 겸재로 215, 2층 (면목동)",02-495-0075,,2002-07-29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0914886,37.5894667
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,서경한의원,93,한의원,110000,서울,110012,성북구,정릉동,02716,"서울특별시 성북구 서경로13길 1, 2층 (정릉동)",02-911-8275,,2007-10-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0152884,37.6086756
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNjEjJDEjJDgjJDgz,서덕한의원,93,한의원,110000,서울,110005,구로구,구로동,08371,"서울특별시 구로구 디지털로31길 90, (구로동)",857-7533,,2015-04-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8919379,37.4875908
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,서래부부한의원,93,한의원,110000,서울,110021,서초구,서초동,06604,"서울특별시 서초구 서초대로53길 24, 2층 (서초동, 지앤지빌딩)",02-535-8151,,2014-03-17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.014561,37.4963476
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ2MiQyNjEwMDIjNTEjJDEjJDIjJDgz,서로사랑한의원,93,한의원,110000,서울,110002,강동구,명일동,05296,"서울특별시 강동구 양재대로128길 15, 자상빌딩 1층 (명일동)",02-3427-2060,,2008-04-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1437542,37.5449197
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,서로재한의원,93,한의원,110000,서울,110024,강북구,수유동,01080,"서울특별시 강북구 수유로 83, 2층 (수유동)",02-994-1075,,2010-01-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.022781,37.6363726
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQxMyQyNjEwMDIjODEjJDEjJDYjJDgz,서리풀동의보감한의원,93,한의원,110000,서울,110021,서초구,방배동,06677,"서울특별시 서초구 방배천로18길 32, (방배동, 방배코너스톤)",02-3487-1075,,2010-09-06,2,0,0,0,0,0,0,0,0,2,0,0,0,0,126.984552,37.4825619
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjODEjJDEjJDYjJDgz,서리풀한의원,93,한의원,110000,서울,110021,서초구,방배동,06665,"서울특별시 서초구 방배로 104, 2층 (방배동)",02-588-7880,,2006-08-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9965782,37.4835795
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,서림한의원,93,한의원,110000,서울,110009,마포구,창전동,04086,"서울특별시 마포구 독막로 168, 4층 (창전동, 한도빌딩)",02-714-1079,,2005-09-12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.932239,37.5472317
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQxMyQzNjEyMjIjNTEjJDEjJDIjJDgz,서문한의원,93,한의원,110000,서울,110001,강남구,도곡동,06296,"서울특별시 강남구 남부순환로 2738, 상일빌딩 303호 (도곡동)",02-579-5100,,2010-09-27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0454328,37.4859749
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz,서범석한의원,93,한의원,110000,서울,110023,광진구,중곡동,04937,"서울특별시 광진구 능동로 376, 2층 (중곡동, 충연빌딩)",02-3436-4222,,2014-12-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0827941,37.5627039
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,서부한의원,93,한의원,110000,서울,110015,은평구,응암동,03461,"서울특별시 은평구 응암로 331, (응암동)",02-357-1263,,1989-03-21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9221169,37.6008476
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,서상록한의원,93,한의원,110000,서울,110009,마포구,염리동,04154,"서울특별시 마포구 큰우물로 53, 301호 (염리동, 마포네이버타운)",719-1075,http://jounclinic.co.kr,2003-11-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9446458,37.5422665
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjEwMDIjODEjJDEjJDIjJDgz,서상욱남시한의원,93,한의원,110000,서울,110017,중구,남대문로4가,04528,"서울특별시 중구 남대문로 12, 3층 (남대문로4가, 영화빌딩)",02-752-7878,http://www.namsi.co.kr/,2001-07-13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.977227,37.5605692
JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,서우정한의원,93,한의원,110000,서울,110012,성북구,종암동,02804,"서울특별시 성북구 종암로19길 16, 지상3층 (종암동)",02-927-2888,,1996-03-29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0338656,37.5984457
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNTEjJDEjJDIjJDgz,서울경희365한의원,93,한의원,110000,서울,110020,양천구,목동,07997,"서울특별시 양천구 목동동로 293, 현대41타워 2층 204호 (목동)",02-6941-1310,,2025-04-15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8757769,37.5281774
